Subject_ID,Time,Frame,X-coord,Y-coord,Saccade,Tag
demo,46713.33333,1400,289,415,0,looking
demo,46746.7,1401,282,413,0,looking
demo,46780.06667,1402,259,416,0,looking
demo,46813.43333,1403,246,421,0,looking
demo,46846.8,1404,238,430,0,looking
demo,46880.16667,1405,242,442,0,looking
demo,46913.53333,1406,245,455,0,looking
demo,46946.9,1407,262,461,0,looking
demo,46980.26667,1408,281,468,0,looking
demo,47013.63333,1409,297,471,0,looking
demo,47047,1410,307,474,0,looking
demo,47080.36667,1411,302,474,0,looking
demo,47113.73333,1412,302,476,0,looking
demo,47147.1,1413,286,481,0,looking
demo,47180.46667,1414,295,481,0,looking
demo,47213.83333,1415,302,485,0,looking
demo,47247.2,1416,308,488,0,looking
demo,47280.56667,1417,321,492,0,looking
demo,47313.93333,1418,330,492,0,looking
demo,47347.3,1419,343,491,0,looking
demo,47380.66667,1420,348,492,0,looking
demo,47414.03333,1421,357,490,0,looking
demo,47447.4,1422,362,489,0,looking
demo,47480.76667,1423,376,489,0,looking
demo,47514.13333,1424,377,489,0,looking
demo,47547.5,1425,395,490,0,looking
demo,47580.86667,1426,397,490,0,looking
demo,47614.23333,1427,398,493,0,looking
demo,47647.6,1428,389,494,0,looking
demo,47680.96667,1429,386,496,0,looking
demo,47714.33333,1430,398,499,0,looking
demo,47747.7,1431,393,502,0,looking
demo,47781.06667,1432,403,502,0,looking
demo,47814.43333,1433,408,504,0,looking
demo,47847.8,1434,433,505,0,looking
demo,47881.16667,1435,421,504,0,looking
demo,47914.53333,1436,412,501,0,looking
demo,47947.9,1437,420,497,0,looking
demo,47981.26667,1438,410,494,0,looking
demo,48014.63333,1439,404,485,0,looking
demo,48048,1440,388,481,0,looking
demo,48081.36667,1441,394,477,0,looking
demo,48114.73333,1442,395,473,0,looking
demo,48148.1,1443,390,467,0,looking
demo,48181.46667,1444,397,463,0,looking
demo,48214.83333,1445,383,460,0,looking
demo,48248.2,1446,383,457,0,looking
demo,48281.56667,1447,377,454,0,looking
demo,48314.93333,1448,372,455,0,looking
demo,48348.3,1449,375,457,0,looking
demo,48381.66667,1450,372,460,0,looking
demo,48415.03333,1451,379,462,0,looking
demo,48448.4,1452,663,487,1,saccade
demo,48481.76667,1453,670,228,0,looking
demo,48515.13333,1454,663,228,0,looking
demo,48548.5,1455,654,228,0,looking
demo,48581.86667,1456,648,228,0,looking
demo,48615.23333,1457,655,228,0,looking
demo,48648.6,1458,655,228,0,looking
demo,48681.96667,1459,665,228,0,looking
demo,48715.33333,1460,681,228,0,looking
demo,48748.7,1461,701,535,0,looking
demo,48782.06667,1462,727,517,0,looking
demo,48815.43333,1463,740,499,0,looking
demo,48848.8,1464,739,485,0,looking
demo,48882.16667,1465,737,469,0,looking
demo,48915.53333,1466,730,457,0,looking
demo,48948.9,1467,722,446,0,looking
demo,48982.26667,1468,721,435,0,looking
demo,49015.63333,1469,716,425,0,looking
demo,49049,1470,726,414,0,looking
demo,49082.36667,1471,710,403,0,looking
demo,49115.73333,1472,702,391,0,looking
demo,49149.1,1473,701,380,0,looking
demo,49182.46667,1474,677,368,0,looking
demo,49215.83333,1475,657,361,0,looking
demo,49249.2,1476,643,358,0,looking
demo,49282.56667,1477,648,358,0,looking
demo,49315.93333,1478,646,357,0,looking
demo,49349.3,1479,646,357,0,looking
demo,49382.66667,1480,646,357,0,looking
demo,49416.03333,1481,,,0,away
demo,49449.4,1482,,,0,away
demo,49482.76667,1483,,,0,away
demo,49516.13333,1484,,,0,away
demo,49549.5,1485,,,0,away
demo,49582.86667,1486,,,0,away
demo,49616.23333,1487,,,0,away
demo,49649.6,1488,,,0,away
demo,49682.96667,1489,,,0,away
demo,49716.33333,1490,,,0,away
demo,49749.7,1491,,,0,away
demo,49783.06667,1492,,,0,away
demo,49816.43333,1493,,,0,away
demo,49849.8,1494,,,0,away
demo,49883.16667,1495,,,0,away
demo,49916.53333,1496,,,0,away
demo,49949.9,1497,,,0,away
demo,49983.26667,1498,,,0,away
demo,50016.63333,1499,,,0,away
demo,50050,1500,,,0,away
demo,50083.36667,1501,,,0,away
demo,50116.73333,1502,,,0,away
demo,50150.1,1503,,,0,away
demo,50183.46667,1504,,,0,away
demo,50216.83333,1505,,,0,away
demo,50250.2,1506,,,0,away
demo,50283.56667,1507,,,0,away
demo,50316.93333,1508,,,0,away
demo,50350.3,1509,,,0,away
demo,50383.66667,1510,,,0,away
demo,50417.03333,1511,,,0,away
demo,50450.4,1512,,,0,away
demo,50483.76667,1513,,,0,away
demo,50517.13333,1514,,,0,away
demo,50550.5,1515,,,0,away
demo,50583.86667,1516,,,0,away
demo,50617.23333,1517,,,0,away
demo,50650.6,1518,,,0,away
demo,50683.96667,1519,,,0,away
demo,50717.33333,1520,,,0,away
demo,50750.7,1521,,,0,away
demo,50784.06667,1522,,,0,away
demo,50817.43333,1523,,,0,away
demo,50850.8,1524,,,0,away
demo,50884.16667,1525,,,0,away
demo,50917.53333,1526,,,0,away
demo,50950.9,1527,,,0,away
demo,50984.26667,1528,,,0,away
demo,51017.63333,1529,,,0,away
demo,51051,1530,,,0,away
demo,51084.36667,1531,,,0,away
demo,51117.73333,1532,,,0,away
demo,51151.1,1533,,,0,away
demo,51184.46667,1534,,,0,away
demo,51217.83333,1535,,,0,away
demo,51251.2,1536,,,0,away
demo,51284.56667,1537,,,0,away
demo,51317.93333,1538,,,0,away
demo,51351.3,1539,,,0,away
demo,51384.66667,1540,,,0,away
demo,51418.03333,1541,,,0,away
demo,51451.4,1542,,,0,away
demo,51484.76667,1543,,,0,away
demo,51518.13333,1544,,,0,away
demo,51551.5,1545,,,0,away
demo,51584.86667,1546,,,0,away
demo,51618.23333,1547,,,0,away
demo,51651.6,1548,,,0,away
demo,51684.96667,1549,,,0,away
demo,51718.33333,1550,,,0,away
demo,51751.7,1551,,,0,away
demo,51785.06667,1552,,,0,away
demo,51818.43333,1553,,,0,away
demo,51851.8,1554,,,0,away
demo,51885.16667,1555,,,0,away
demo,51918.53333,1556,,,0,away
demo,51951.9,1557,,,0,away
demo,51985.26667,1558,,,0,away
demo,52018.63333,1559,,,0,away
demo,52052,1560,,,0,away
demo,52085.36667,1561,,,0,away
demo,52118.73333,1562,,,0,away
demo,52152.1,1563,,,0,away
demo,52185.46667,1564,,,0,away
demo,52218.83333,1565,,,0,away
demo,52252.2,1566,,,0,away
demo,52285.56667,1567,,,0,away
demo,52318.93333,1568,,,0,away
demo,52352.3,1569,,,0,away
demo,52385.66667,1570,,,0,away
demo,52419.03333,1571,,,0,away
demo,52452.4,1572,,,0,away
demo,52485.76667,1573,,,0,away
demo,52519.13333,1574,,,0,away
demo,52552.5,1575,,,0,away
demo,52585.86667,1576,,,0,away
demo,52619.23333,1577,,,0,away
demo,52652.6,1578,,,0,away
demo,52685.96667,1579,,,0,away
demo,52719.33333,1580,,,0,away
demo,52752.7,1581,,,0,away
demo,52786.06667,1582,,,0,away
demo,52819.43333,1583,,,0,away
demo,52852.8,1584,,,0,away
demo,52886.16667,1585,,,0,away
demo,52919.53333,1586,,,0,away
demo,52952.9,1587,,,0,away
demo,52986.26667,1588,,,0,away
demo,53019.63333,1589,,,0,away
demo,53053,1590,,,0,away
demo,53086.36667,1591,,,0,away
demo,53119.73333,1592,,,0,away
demo,53153.1,1593,,,0,away
demo,53186.46667,1594,,,0,away
demo,53219.83333,1595,,,0,away
demo,53253.2,1596,,,0,away
demo,53286.56667,1597,,,0,away
demo,53319.93333,1598,,,0,away
demo,53353.3,1599,,,0,away
demo,53386.66667,1600,,,0,away
demo,53420.03333,1601,,,0,away
demo,53453.4,1602,,,0,away
demo,53486.76667,1603,,,0,away
demo,53520.13333,1604,,,0,away
demo,53553.5,1605,,,0,away
demo,53586.86667,1606,,,0,away
demo,53620.23333,1607,,,0,away
demo,53653.6,1608,,,0,away
demo,53686.96667,1609,,,0,away
demo,53720.33333,1610,,,0,away
demo,53753.7,1611,,,0,away
demo,53787.06667,1612,,,0,away
demo,53820.43333,1613,,,0,away
demo,53853.8,1614,,,0,away
demo,53887.16667,1615,,,0,away
demo,53920.53333,1616,,,0,away
demo,53953.9,1617,,,0,away
demo,53987.26667,1618,,,0,away
demo,54020.63333,1619,,,0,away
demo,54054,1620,,,0,away
demo,54087.36667,1621,,,0,away
demo,54120.73333,1622,,,0,away
demo,54154.1,1623,,,0,away
demo,54187.46667,1624,,,0,away
demo,54220.83333,1625,,,0,away
demo,54254.2,1626,,,0,away
demo,54287.56667,1627,,,0,away
demo,54320.93333,1628,,,0,away
demo,54354.3,1629,,,0,away
demo,54387.66667,1630,,,0,away
demo,54421.03333,1631,,,0,away
demo,54454.4,1632,,,0,away
demo,54487.76667,1633,,,0,away
demo,54521.13333,1634,172,228,0,looking
demo,54554.5,1635,223,228,0,looking
demo,54587.86667,1636,214,228,0,looking
demo,54621.23333,1637,225,228,0,looking
demo,54654.6,1638,214,228,0,looking
demo,54687.96667,1639,243,228,0,looking
demo,54721.33333,1640,264,228,0,looking
demo,54754.7,1641,280,228,0,looking
demo,54788.06667,1642,300,228,0,looking
demo,54821.43333,1643,314,228,0,looking
demo,54854.8,1644,331,228,0,looking
demo,54888.16667,1645,302,228,0,looking
demo,54921.53333,1646,294,228,0,looking
demo,54954.9,1647,276,228,0,looking
demo,54988.26667,1648,252,228,0,looking
demo,55021.63333,1649,193,464,0,looking
demo,55055,1650,220,425,0,looking
demo,55088.36667,1651,225,415,0,looking
demo,55121.73333,1652,235,408,0,looking
demo,55155.1,1653,234,399,0,looking
demo,55188.46667,1654,226,396,0,looking
demo,55221.83333,1655,219,383,0,looking
demo,55255.2,1656,208,380,0,looking
demo,55288.56667,1657,222,378,0,looking
demo,55321.93333,1658,236,378,0,looking
demo,55355.3,1659,258,380,0,looking
demo,55388.66667,1660,276,382,0,looking
demo,55422.03333,1661,306,384,0,looking
demo,55455.4,1662,327,391,0,looking
demo,55488.76667,1663,329,395,0,looking
demo,55522.13333,1664,334,398,0,looking
demo,55555.5,1665,344,400,0,looking
demo,55588.86667,1666,364,400,0,looking
demo,55622.23333,1667,378,398,0,looking
demo,55655.6,1668,397,394,0,looking
demo,55688.96667,1669,378,391,0,looking
demo,55722.33333,1670,378,388,0,looking
demo,55755.7,1671,349,389,0,looking
demo,55789.06667,1672,314,389,0,looking
demo,55822.43333,1673,279,391,0,looking
demo,55855.8,1674,242,394,0,looking
demo,55889.16667,1675,233,398,0,looking
demo,55922.53333,1676,203,404,0,looking
demo,55955.9,1677,215,407,0,looking
demo,55989.26667,1678,221,411,0,looking
demo,56022.63333,1679,234,416,0,looking
demo,56056,1680,236,422,0,looking
demo,56089.36667,1681,235,427,0,looking
demo,56122.73333,1682,251,428,0,looking
demo,56156.1,1683,235,432,0,looking
demo,56189.46667,1684,244,434,0,looking
demo,56222.83333,1685,242,438,0,looking
demo,56256.2,1686,258,438,0,looking
demo,56289.56667,1687,280,440,0,looking
demo,56322.93333,1688,289,442,0,looking
demo,56356.3,1689,301,445,0,looking
demo,56389.66667,1690,318,446,0,looking
demo,56423.03333,1691,334,443,0,looking
demo,56456.4,1692,353,438,0,looking
demo,56489.76667,1693,368,429,0,looking
demo,56523.13333,1694,379,418,0,looking
demo,56556.5,1695,398,404,0,looking
demo,56589.86667,1696,399,391,0,looking
demo,56623.23333,1697,403,377,0,looking
demo,56656.6,1698,397,366,0,looking
demo,56689.96667,1699,411,356,0,looking
demo,56723.33333,1700,419,345,0,looking
demo,56756.7,1701,425,335,0,looking
demo,56790.06667,1702,438,325,0,looking
demo,56823.43333,1703,452,313,0,looking
demo,56856.8,1704,467,302,0,looking
demo,56890.16667,1705,462,291,0,looking
demo,56923.53333,1706,451,281,0,looking
demo,56956.9,1707,425,279,0,looking
demo,56990.26667,1708,395,278,0,looking
demo,57023.63333,1709,367,282,0,looking
demo,57057,1710,332,292,0,looking
demo,57090.36667,1711,313,302,0,looking
demo,57123.73333,1712,296,316,0,looking
demo,57157.1,1713,288,326,0,looking
demo,57190.46667,1714,285,337,0,looking
demo,57223.83333,1715,273,346,0,looking
demo,57257.2,1716,270,352,0,looking
demo,57290.56667,1717,267,357,0,looking
demo,57323.93333,1718,262,361,0,looking
demo,57357.3,1719,273,364,0,looking
demo,57390.66667,1720,280,367,0,looking
demo,57424.03333,1721,296,370,0,looking
demo,57457.4,1722,301,371,0,looking
demo,57490.76667,1723,307,375,0,looking
demo,57524.13333,1724,323,377,0,looking
demo,57557.5,1725,323,381,0,looking
demo,57590.86667,1726,322,384,0,looking
demo,57624.23333,1727,339,386,0,looking
demo,57657.6,1728,354,389,0,looking
demo,57690.96667,1729,360,394,0,looking
demo,57724.33333,1730,359,400,0,looking
demo,57757.7,1731,368,403,0,looking
demo,57791.06667,1732,378,405,0,looking
demo,57824.43333,1733,388,406,0,looking
demo,57857.8,1734,413,406,0,looking
demo,57891.16667,1735,430,403,0,looking
demo,57924.53333,1736,441,401,0,looking
demo,57957.9,1737,460,398,0,looking
demo,57991.26667,1738,485,394,0,looking
demo,58024.63333,1739,472,391,0,looking
demo,58058,1740,460,389,0,looking
demo,58091.36667,1741,454,386,0,looking
demo,58124.73333,1742,462,380,0,looking
demo,58158.1,1743,459,376,0,looking
demo,58191.46667,1744,439,378,0,looking
demo,58224.83333,1745,434,383,0,looking
demo,58258.2,1746,430,388,0,looking
demo,58291.56667,1747,440,397,0,looking
demo,58324.93333,1748,448,407,0,looking
demo,58358.3,1749,448,419,0,looking
demo,58391.66667,1750,458,425,0,looking
demo,58425.03333,1751,467,433,0,looking
demo,58458.4,1752,477,442,0,looking
demo,58491.76667,1753,210,438,1,saccade
demo,58525.13333,1754,250,514,0,looking
demo,58558.5,1755,287,519,0,looking
demo,58591.86667,1756,308,529,0,looking
demo,58625.23333,1757,317,539,0,looking
demo,58658.6,1758,360,228,0,looking
demo,58691.96667,1759,364,228,0,looking
demo,58725.33333,1760,360,228,0,looking
demo,58758.7,1761,355,228,0,looking
demo,58792.06667,1762,339,228,0,looking
demo,58825.43333,1763,335,228,0,looking
demo,58858.8,1764,276,228,0,looking
demo,58892.16667,1765,327,228,0,looking
demo,58925.53333,1766,318,228,0,looking
demo,58958.9,1767,318,228,0,looking
demo,58992.26667,1768,293,228,0,looking
demo,59025.63333,1769,269,228,0,looking
demo,59059,1770,257,228,0,looking
demo,59092.36667,1771,220,228,0,looking
demo,59125.73333,1772,206,228,0,looking
demo,59159.1,1773,186,228,0,looking
demo,59192.46667,1774,190,228,0,looking
demo,59225.83333,1775,205,228,0,looking
demo,59259.2,1776,209,228,0,looking
demo,59292.56667,1777,216,228,0,looking
demo,59325.93333,1778,212,228,0,looking
demo,59359.3,1779,212,228,0,looking
demo,59392.66667,1780,210,228,0,looking
demo,59426.03333,1781,202,228,0,looking
demo,59459.4,1782,204,228,0,looking
demo,59492.76667,1783,197,228,0,looking
demo,59526.13333,1784,179,228,0,looking
demo,59559.5,1785,165,228,0,looking
demo,59592.86667,1786,150,228,0,looking
demo,59626.23333,1787,132,228,0,looking
demo,59659.6,1788,73,228,0,looking
demo,59692.96667,1789,92,228,0,looking
demo,59726.33333,1790,113,228,0,looking
demo,59759.7,1791,118,228,0,looking
demo,59793.06667,1792,116,228,0,looking
demo,59826.43333,1793,116,228,0,looking
demo,59859.8,1794,150,228,0,looking
demo,59893.16667,1795,183,228,0,looking
demo,59926.53333,1796,186,228,0,looking
demo,59959.9,1797,208,228,0,looking
demo,59993.26667,1798,220,228,0,looking
demo,60026.63333,1799,230,228,0,looking
demo,60060,1800,208,228,0,looking
demo,60093.36667,1801,209,228,0,looking
demo,60126.73333,1802,192,228,0,looking
demo,60160.1,1803,166,228,0,looking
demo,60193.46667,1804,155,228,0,looking
demo,60226.83333,1805,163,228,0,looking
demo,60260.2,1806,156,228,0,looking
demo,60293.56667,1807,151,228,0,looking
demo,60326.93333,1808,160,228,0,looking
demo,60360.3,1809,168,228,0,looking
demo,60393.66667,1810,427,228,1,saccade
demo,60427.03333,1811,439,228,0,looking
demo,60460.4,1812,468,228,0,looking
demo,60493.76667,1813,484,228,0,looking
demo,60527.13333,1814,478,228,0,looking
demo,60560.5,1815,481,228,0,looking
demo,60593.86667,1816,514,228,0,looking
demo,60627.23333,1817,527,228,0,looking
demo,60660.6,1818,534,228,0,looking
demo,60693.96667,1819,525,228,0,looking
demo,60727.33333,1820,520,228,0,looking
demo,60760.7,1821,522,228,0,looking
demo,60794.06667,1822,520,228,0,looking
demo,60827.43333,1823,509,539,0,looking
demo,60860.8,1824,506,522,0,looking
demo,60894.16667,1825,506,505,0,looking
demo,60927.53333,1826,497,490,0,looking
demo,60960.9,1827,487,477,0,looking
demo,60994.26667,1828,456,464,0,looking
demo,61027.63333,1829,427,453,0,looking
demo,61061,1830,396,443,0,looking
demo,61094.36667,1831,388,433,0,looking
demo,61127.73333,1832,384,423,0,looking
demo,61161.1,1833,379,414,0,looking
demo,61194.46667,1834,373,412,0,looking
demo,61227.83333,1835,646,386,1,saccade
demo,61261.2,1836,633,449,0,looking
demo,61294.56667,1837,615,433,0,looking
demo,61327.93333,1838,591,423,0,looking
demo,61361.3,1839,568,416,0,looking
demo,61394.66667,1840,551,407,0,looking
demo,61428.03333,1841,521,396,0,looking
demo,61461.4,1842,499,351,0,looking
demo,61494.76667,1843,480,333,0,looking
demo,61528.13333,1844,471,313,0,looking
demo,61561.5,1845,479,292,0,looking
demo,61594.86667,1846,468,278,0,looking
demo,61628.23333,1847,478,265,0,looking
demo,61661.6,1848,481,253,0,looking
demo,61694.96667,1849,488,244,0,looking
demo,61728.33333,1850,495,235,0,looking
demo,61761.7,1851,488,226,0,looking
demo,61795.06667,1852,487,217,0,looking
demo,61828.43333,1853,481,210,0,looking
demo,61861.8,1854,479,204,0,looking
demo,61895.16667,1855,475,200,0,looking
demo,61928.53333,1856,468,196,0,looking
demo,61961.9,1857,460,195,0,looking
demo,61995.26667,1858,458,196,0,looking
demo,62028.63333,1859,443,197,0,looking
demo,62062,1860,439,201,0,looking
demo,62095.36667,1861,430,204,0,looking
demo,62128.73333,1862,423,216,0,looking
demo,62162.1,1863,430,232,0,looking
demo,62195.46667,1864,432,250,0,looking
demo,62228.83333,1865,448,272,0,looking
demo,62262.2,1866,442,295,0,looking
demo,62295.56667,1867,449,319,0,looking
demo,62328.93333,1868,463,337,0,looking
demo,62362.3,1869,473,351,0,looking
demo,62395.66667,1870,465,364,0,looking
demo,62429.03333,1871,465,372,0,looking
demo,62462.4,1872,476,376,0,looking
demo,62495.76667,1873,503,378,0,looking
demo,62529.13333,1874,506,380,0,looking
demo,62562.5,1875,715,342,1,saccade
demo,62595.86667,1876,721,408,0,looking
demo,62629.23333,1877,715,396,0,looking
demo,62662.6,1878,724,391,0,looking
demo,62695.96667,1879,721,389,0,looking
demo,62729.33333,1880,723,387,0,looking
demo,62762.7,1881,726,395,0,looking
demo,62796.06667,1882,415,349,1,saccade
demo,62829.43333,1883,404,420,0,looking
demo,62862.8,1884,394,410,0,looking
demo,62896.16667,1885,398,408,0,looking
demo,62929.53333,1886,410,407,0,looking
demo,62962.9,1887,408,412,0,looking
demo,62996.26667,1888,416,416,0,looking
demo,63029.63333,1889,427,383,0,looking
demo,63063,1890,450,379,0,looking
demo,63096.36667,1891,459,371,0,looking
demo,63129.73333,1892,466,360,0,looking
demo,63163.1,1893,465,355,0,looking
demo,63196.46667,1894,470,348,0,looking
demo,63229.83333,1895,473,345,0,looking
demo,63263.2,1896,215,337,1,saccade
demo,63296.56667,1897,213,412,0,looking
demo,63329.93333,1898,222,409,0,looking
demo,63363.3,1899,216,411,0,looking
demo,63396.66667,1900,231,415,0,looking
demo,63430.03333,1901,221,426,0,looking
demo,63463.4,1902,231,436,0,looking
demo,63496.76667,1903,237,407,0,looking
demo,63530.13333,1904,225,403,0,looking
demo,63563.5,1905,236,393,0,looking
demo,63596.86667,1906,229,380,0,looking
demo,63630.23333,1907,235,370,0,looking
demo,63663.6,1908,234,361,0,looking
demo,63696.96667,1909,229,353,0,looking
demo,63730.33333,1910,246,345,0,looking
demo,63763.7,1911,244,341,0,looking
demo,63797.06667,1912,249,336,0,looking
demo,63830.43333,1913,252,333,0,looking
demo,63863.8,1914,252,330,0,looking
demo,63897.16667,1915,255,328,0,looking
demo,63930.53333,1916,245,325,0,looking
demo,63963.9,1917,248,323,0,looking
demo,63997.26667,1918,238,322,0,looking
demo,64030.63333,1919,240,319,0,looking
demo,64064,1920,242,317,0,looking
demo,64097.36667,1921,669,360,1,saccade
demo,64130.73333,1922,647,441,0,looking
demo,64164.1,1923,650,444,0,looking
demo,64197.46667,1924,646,447,0,looking
demo,64230.83333,1925,652,452,0,looking
demo,64264.2,1926,648,464,0,looking
demo,64297.56667,1927,630,471,0,looking
demo,64330.93333,1928,640,438,0,looking
demo,64364.3,1929,636,427,0,looking
demo,64397.66667,1930,645,413,0,looking
demo,64431.03333,1931,642,395,0,looking
demo,64464.4,1932,643,384,0,looking
demo,64497.76667,1933,655,379,0,looking
demo,64531.13333,1934,384,356,1,saccade
demo,64564.5,1935,368,426,0,looking
demo,64597.86667,1936,369,418,0,looking
demo,64631.23333,1937,367,416,0,looking
demo,64664.6,1938,356,415,0,looking
demo,64697.96667,1939,357,416,0,looking
demo,64731.33333,1940,345,418,0,looking
demo,64764.7,1941,342,383,0,looking
demo,64798.06667,1942,320,374,0,looking
demo,64831.43333,1943,293,362,0,looking
demo,64864.8,1944,278,348,0,looking
demo,64898.16667,1945,259,339,0,looking
demo,64931.53333,1946,253,327,0,looking
demo,64964.9,1947,243,318,0,looking
demo,64998.26667,1948,245,310,0,looking
demo,65031.63333,1949,272,300,0,looking
demo,65065,1950,284,294,0,looking
demo,65098.36667,1951,278,288,0,looking
demo,65131.73333,1952,284,283,0,looking
demo,65165.1,1953,281,281,0,looking
demo,65198.46667,1954,300,278,0,looking
demo,65231.83333,1955,296,278,0,looking
demo,65265.2,1956,314,277,0,looking
demo,65298.56667,1957,354,285,0,looking
demo,65331.93333,1958,384,295,0,looking
demo,65365.3,1959,424,307,0,looking
demo,65398.66667,1960,442,320,0,looking
demo,65432.03333,1961,466,336,0,looking
demo,65465.4,1962,480,348,0,looking
demo,65498.76667,1963,481,354,0,looking
demo,65532.13333,1964,476,360,0,looking
demo,65565.5,1965,476,361,0,looking
demo,65598.86667,1966,477,362,0,looking
demo,65632.23333,1967,472,365,0,looking
demo,65665.6,1968,468,368,0,looking
demo,65698.96667,1969,458,371,0,looking
demo,65732.33333,1970,459,371,0,looking
demo,65765.7,1971,469,374,0,looking
demo,65799.06667,1972,473,376,0,looking
demo,65832.43333,1973,473,376,0,looking
demo,65865.8,1974,485,379,0,looking
demo,65899.16667,1975,485,382,0,looking
demo,65932.53333,1976,489,386,0,looking
demo,65965.9,1977,473,391,0,looking
demo,65999.26667,1978,457,395,0,looking
demo,66032.63333,1979,460,402,0,looking
demo,66066,1980,433,406,0,looking
demo,66099.36667,1981,420,412,0,looking
demo,66132.73333,1982,392,417,0,looking
demo,66166.1,1983,373,424,0,looking
demo,66199.46667,1984,357,427,0,looking
demo,66232.83333,1985,342,430,0,looking
demo,66266.2,1986,339,432,0,looking
demo,66299.56667,1987,338,431,0,looking
demo,66332.93333,1988,342,433,0,looking
demo,66366.3,1989,347,433,0,looking
demo,66399.66667,1990,353,435,0,looking
demo,66433.03333,1991,350,436,0,looking
demo,66466.4,1992,350,438,0,looking
demo,66499.76667,1993,359,441,0,looking
demo,66533.13333,1994,345,442,0,looking
demo,66566.5,1995,343,442,0,looking
demo,66599.86667,1996,352,443,0,looking
demo,66633.23333,1997,373,444,0,looking
demo,66666.6,1998,406,444,0,looking
demo,66699.96667,1999,415,447,0,looking
demo,66733.33333,2000,442,451,0,looking
demo,66766.7,2001,459,453,0,looking
demo,66800.06667,2002,467,456,0,looking
demo,66833.43333,2003,464,459,0,looking
demo,66866.8,2004,446,463,0,looking
demo,66900.16667,2005,455,464,0,looking
demo,66933.53333,2006,468,462,0,looking
demo,66966.9,2007,488,464,0,looking
demo,67000.26667,2008,492,464,0,looking
demo,67033.63333,2009,500,462,0,looking
demo,67067,2010,516,463,0,looking
demo,67100.36667,2011,521,465,0,looking
demo,67133.73333,2012,519,467,0,looking
demo,67167.1,2013,517,469,0,looking
demo,67200.46667,2014,525,473,0,looking
demo,67233.83333,2015,515,479,0,looking
demo,67267.2,2016,497,483,0,looking
demo,67300.56667,2017,491,489,0,looking
demo,67333.93333,2018,487,496,0,looking
demo,67367.3,2019,468,502,0,looking
demo,67400.66667,2020,457,506,0,looking
demo,67434.03333,2021,457,512,0,looking
demo,67467.4,2022,467,512,0,looking
demo,67500.76667,2023,482,509,0,looking
demo,67534.13333,2024,487,503,0,looking
demo,67567.5,2025,509,493,0,looking
demo,67600.86667,2026,538,482,0,looking
demo,67634.23333,2027,573,467,0,looking
demo,67667.6,2028,590,458,0,looking
demo,67700.96667,2029,585,451,0,looking
demo,67734.33333,2030,582,447,0,looking
demo,67767.7,2031,570,446,0,looking
demo,67801.06667,2032,549,447,0,looking
demo,67834.43333,2033,512,450,0,looking
demo,67867.8,2034,493,450,0,looking
demo,67901.16667,2035,496,450,0,looking
demo,67934.53333,2036,501,449,0,looking
demo,67967.9,2037,495,449,0,looking
demo,68001.26667,2038,482,449,0,looking
demo,68034.63333,2039,495,445,0,looking
demo,68068,2040,506,444,0,looking
demo,68101.36667,2041,495,441,0,looking
demo,68134.73333,2042,490,439,0,looking
demo,68168.1,2043,243,425,1,saccade
demo,68201.46667,2044,282,493,0,looking
demo,68234.83333,2045,283,489,0,looking
demo,68268.2,2046,298,490,0,looking
demo,68301.56667,2047,297,495,0,looking
demo,68334.93333,2048,301,505,0,looking
demo,68368.3,2049,282,513,0,looking
demo,68401.66667,2050,261,488,0,looking
demo,68435.03333,2051,243,485,0,looking
demo,68468.4,2052,213,479,0,looking
demo,68501.76667,2053,194,466,0,looking
demo,68535.13333,2054,173,459,0,looking
demo,68568.5,2055,170,448,0,looking
demo,68601.86667,2056,167,437,0,looking
demo,68635.23333,2057,173,426,0,looking
demo,68668.6,2058,159,418,0,looking
demo,68701.96667,2059,155,410,0,looking
demo,68735.33333,2060,161,406,0,looking
demo,68768.7,2061,178,405,0,looking
demo,68802.06667,2062,189,405,0,looking
demo,68835.43333,2063,188,406,0,looking
demo,68868.8,2064,217,405,0,looking
demo,68902.16667,2065,227,403,0,looking
demo,68935.53333,2066,249,401,0,looking
demo,68968.9,2067,245,398,0,looking
demo,69002.26667,2068,239,395,0,looking
demo,69035.63333,2069,244,394,0,looking
demo,69069,2070,240,394,0,looking
demo,69102.36667,2071,230,392,0,looking
demo,69135.73333,2072,223,392,0,looking
demo,69169.1,2073,228,391,0,looking
demo,69202.46667,2074,229,386,0,looking
demo,69235.83333,2075,236,384,0,looking
demo,69269.2,2076,253,383,0,looking
demo,69302.56667,2077,279,386,0,looking
demo,69335.93333,2078,279,388,0,looking
demo,69369.3,2079,276,390,0,looking
demo,69402.66667,2080,307,397,0,looking
demo,69436.03333,2081,312,401,0,looking
demo,69469.4,2082,296,405,0,looking
demo,69502.76667,2083,284,409,0,looking
demo,69536.13333,2084,292,414,0,looking
demo,69569.5,2085,313,419,0,looking
demo,69602.86667,2086,281,426,0,looking
demo,69636.23333,2087,266,434,0,looking
demo,69669.6,2088,282,440,0,looking
demo,69702.96667,2089,299,448,0,looking
demo,69736.33333,2090,319,455,0,looking
demo,69769.7,2091,329,459,0,looking
demo,69803.06667,2092,360,460,0,looking
demo,69836.43333,2093,399,457,0,looking
demo,69869.8,2094,417,454,0,looking
demo,69903.16667,2095,428,448,0,looking
demo,69936.53333,2096,440,439,0,looking
demo,69969.9,2097,455,431,0,looking
demo,70003.26667,2098,460,421,0,looking
